,Unnamed: 0,Generation / + Imbalance price [EUR/MWh] - MBA|DK2
2953,2953,30.0
2954,2954,20.0
2955,2955,18.0
2956,2956,18.0
2957,2957,-17.41
2958,2958,-17.41
2959,2959,36.0
2960,2960,37.0
2961,2961,39.0
2962,2962,36.0
2963,2963,0.0
2964,2964,-14.73
2965,2965,-6.56
2966,2966,-20.0
2967,2967,-17.41
2968,2968,-12.1
2969,2969,40.49
2970,2970,36.5
2971,2971,37.5
2972,2972,40.0
2973,2973,40.5
2974,2974,45.92
2975,2975,44.3
2976,2976,35.19
2977,2977,32.02
2978,2978,29.04
2979,2979,28.9
2980,2980,29.04
2981,2981,27.94
2982,2982,28.05
2983,2983,29.01
2984,2984,30.7
2985,2985,30.29
2986,2986,28.46
2987,2987,-10.58
2988,2988,-11.2
2989,2989,-9.91
2990,2990,-3.35
2991,2991,15.71
2992,2992,21.72
2993,2993,30.7
2994,2994,32.44
2995,2995,38.47
2996,2996,41.32
2997,2997,41.31
2998,2998,42.34
2999,2999,39.71
3000,3000,37.9
3001,3001,34.99
3002,3002,34.92
3003,3003,33.34
3004,3004,33.07
3005,3005,36.35
3006,3006,45.85
3007,3007,51.63
3008,3008,48.84
3009,3009,-3.35
3010,3010,-6.43
3011,3011,43.7
3012,3012,42.8
3013,3013,44.19
3014,3014,42.08
3015,3015,40.0
3016,3016,40.0
3017,3017,43.87
3018,3018,47.19
3019,3019,54.4
3020,3020,56.14
3021,3021,56.14
3022,3022,55.0
3023,3023,42.81
3024,3024,42.32
3025,3025,40.98
3026,3026,40.8
3027,3027,40.03
3028,3028,40.03
3029,3029,42.71
3030,3030,51.59
3031,3031,60.16
3032,3032,63.9
3033,3033,40.82
3034,3034,40.82
3035,3035,42.0
3036,3036,42.0
3037,3037,48.94
3038,3038,48.0
3039,3039,46.77
3040,3040,47.1
3041,3041,48.94
3042,3042,41.0
3043,3043,64.99
3044,3044,68.61
3045,3045,55.0
3046,3046,50.98
3047,3047,45.0
3048,3048,44.18
3049,3049,26.0
3050,3050,33.85
3051,3051,40.7
3052,3052,40.18
3053,3053,41.41
3054,3054,44.33
3055,3055,49.44
3056,3056,49.02
3057,3057,46.2
3058,3058,39.5
3059,3059,40.0
3060,3060,38.0
3061,3061,38.0
3062,3062,42.07
3063,3063,41.38
3064,3064,37.66
3065,3065,37.95
3066,3066,37.35
3067,3067,39.19
3068,3068,39.61
3069,3069,38.01
3070,3070,35.24
3071,3071,32.58
3072,3072,33.92
3073,3073,32.01
3074,3074,30.26
3075,3075,30.69
3076,3076,33.1
3077,3077,37.07
3078,3078,45.99
3079,3079,40.0
3080,3080,40.7
3081,3081,52.19
3082,3082,49.95
3083,3083,49.93
3084,3084,49.05
3085,3085,43.0
3086,3086,45.76
3087,3087,45.33
3088,3088,45.54
3089,3089,49.71
3090,3090,49.98
3091,3091,55.05
3092,3092,55.24
3093,3093,49.9
3094,3094,49.07
3095,3095,44.0
3096,3096,40.1
3097,3097,38.83
3098,3098,37.54
3099,3099,37.25
3100,3100,37.17
3101,3101,39.02
3102,3102,47.63
3103,3103,54.58
3104,3104,56.17
3105,3105,53.07
3106,3106,42.5
3107,3107,40.1
3108,3108,42.7
3109,3109,37.5
3110,3110,37.1
3111,3111,37.06
3112,3112,37.38
3113,3113,42.7
3114,3114,48.9
3115,3115,50.48
3116,3116,51.98
3117,3117,51.45
3118,3118,51.22
3119,3119,43.19
3120,3120,44.06
3121,3121,40.0
3122,3122,37.94
3123,3123,36.52
3124,3124,37.16
3125,3125,35.67
3126,3126,35.5
3127,3127,36.8
3128,3128,38.0
3129,3129,43.0
3130,3130,40.96
3131,3131,38.6
3132,3132,6.7
3133,3133,-4.29
3134,3134,-16.07
3135,3135,-13.39
3136,3136,-7.66
3137,3137,34.7
3138,3138,37.36
3139,3139,36.69
3140,3140,36.69
3141,3141,36.69
3142,3142,37.26
3143,3143,35.02
3144,3144,35.78
3145,3145,29.56
3146,3146,26.7
3147,3147,22.66
3148,3148,20.91
3149,3149,20.4
3150,3150,23.64
3151,3151,23.04
3152,3152,26.79
3153,3153,20.34
3154,3154,9.93
3155,3155,8.05
3156,3156,9.48
3157,3157,-22.1
3158,3158,-15.06
3159,3159,-19.93
3160,3160,-8.54
3161,3161,-20.0
3162,3162,-14.68
3163,3163,-12.06
3164,3164,40.0
3165,3165,40.87
3166,3166,41.92
3167,3167,36.02
3168,3168,35.69
3169,3169,29.74
3170,3170,29.37
3171,3171,29.41
3172,3172,30.43
3173,3173,35.73
3174,3174,46.16
3175,3175,53.01
3176,3176,53.01
3177,3177,39.5
3178,3178,39.5
3179,3179,36.7
3180,3180,40.71
3181,3181,41.03
3182,3182,41.44
3183,3183,41.4
3184,3184,41.38
3185,3185,38.0
3186,3186,37.5
3187,3187,37.5
3188,3188,40.0
3189,3189,40.0
3190,3190,40.8
3191,3191,41.26
3192,3192,37.0
3193,3193,34.83
3194,3194,35.7
3195,3195,36.0
3196,3196,36.5
3197,3197,37.0
3198,3198,38.5
3199,3199,40.5
3200,3200,41.0
3201,3201,39.5
3202,3202,39.0
3203,3203,38.0
3204,3204,37.84
3205,3205,37.0
3206,3206,36.66
3207,3207,36.66
3208,3208,36.66
3209,3209,36.66
3210,3210,38.2
3211,3211,39.21
3212,3212,39.0
3213,3213,38.7
3214,3214,38.7
3215,3215,38.19
3216,3216,37.1
3217,3217,38.92
3218,3218,40.02
3219,3219,40.08
3220,3220,34.99
3221,3221,37.11
3222,3222,46.65
3223,3223,57.13
3224,3224,61.75
3225,3225,40.5
3226,3226,40.5
3227,3227,56.1
3228,3228,46.2
3229,3229,49.84
3230,3230,38.5
3231,3231,38.5
3232,3232,37.15
3233,3233,37.23
3234,3234,37.12
3235,3235,38.5
3236,3236,44.37
3237,3237,36.8
3238,3238,37.0
3239,3239,32.64
3240,3240,33.5
3241,3241,33.5
3242,3242,34.01
3243,3243,32.07
3244,3244,33.09
3245,3245,34.69
3246,3246,37.0
3247,3247,47.21
3248,3248,49.3
3249,3249,45.06
3250,3250,44.23
3251,3251,37.75
3252,3252,37.75
3253,3253,36.5
3254,3254,34.5
3255,3255,33.0
3256,3256,33.0
3257,3257,39.05
3258,3258,36.6
3259,3259,36.7
3260,3260,38.0
3261,3261,38.5
3262,3262,38.5
3263,3263,36.79
3264,3264,35.7
3265,3265,22.59
3266,3266,22.0
3267,3267,22.0
3268,3268,21.2
3269,3269,24.64
3270,3270,41.13
3271,3271,47.06
3272,3272,51.13
3273,3273,49.17
3274,3274,46.27
3275,3275,46.03
3276,3276,44.86
3277,3277,33.5
3278,3278,31.0
3279,3279,31.0
3280,3280,31.0
3281,3281,34.5
3282,3282,35.0
3283,3283,35.0
3284,3284,36.5
3285,3285,37.99
3286,3286,48.32
3287,3287,43.47
3288,3288,34.74
3289,3289,34.39
3290,3290,26.0
3291,3291,22.48
3292,3292,22.48
3293,3293,22.48
3294,3294,31.9
3295,3295,30.0
3296,3296,34.5
3297,3297,38.76
3298,3298,38.28
3299,3299,37.23
3300,3300,36.26
3301,3301,33.05
3302,3302,32.36
3303,3303,33.25
3304,3304,29.0
3305,3305,32.0
3306,3306,43.09
3307,3307,45.08
3308,3308,45.17
3309,3309,44.75
3310,3310,37.5
3311,3311,37.85
3312,3312,39.66
3313,3313,36.02
3314,3314,19.0
3315,3315,6.0
3316,3316,6.0
3317,3317,6.0
3318,3318,6.0
3319,3319,26.0
3320,3320,31.5
3321,3321,35.0
3322,3322,37.18
3323,3323,37.88
3324,3324,37.4
3325,3325,36.83
3326,3326,36.25
3327,3327,35.85
3328,3328,36.22
3329,3329,37.13
3330,3330,38.91
3331,3331,41.65
3332,3332,42.34
3333,3333,41.71
3334,3334,43.33
3335,3335,38.94
3336,3336,33.0
3337,3337,25.03
3338,3338,23.0
3339,3339,23.0
3340,3340,20.44
3341,3341,24.0
3342,3342,46.91
3343,3343,36.0
3344,3344,63.22
3345,3345,57.73
3346,3346,56.63
3347,3347,55.5
3348,3348,51.99
3349,3349,50.29
3350,3350,47.59
3351,3351,46.01
3352,3352,45.1
3353,3353,46.09
3354,3354,47.91
3355,3355,49.39
3356,3356,46.18
3357,3357,45.8
3358,3358,43.25
3359,3359,33.72
3360,3360,31.7
3361,3361,26.52
3362,3362,26.52
3363,3363,17.0
3364,3364,17.0
3365,3365,17.0
3366,3366,33.5
3367,3367,36.72
3368,3368,38.0
3369,3369,38.0
3370,3370,39.5
3371,3371,51.15
3372,3372,49.85
3373,3373,46.27
3374,3374,44.25
3375,3375,42.65
3376,3376,41.86
3377,3377,44.38
3378,3378,45.95
3379,3379,46.96
3380,3380,44.87
3381,3381,44.11
3382,3382,42.57
3383,3383,25.5
3384,3384,20.0
3385,3385,20.0
3386,3386,16.0
3387,3387,12.25
3388,3388,0.0
3389,3389,0.0
3390,3390,25.0
3391,3391,34.0
3392,3392,37.78
3393,3393,37.27
3394,3394,37.27
3395,3395,36.76
3396,3396,36.76
3397,3397,40.44
3398,3398,39.86
3399,3399,32.5
3400,3400,32.5
3401,3401,35.0
3402,3402,37.27
3403,3403,47.47
3404,3404,47.81
3405,3405,48.14
3406,3406,48.45
3407,3407,41.16
3408,3408,34.94
3409,3409,32.52
3410,3410,31.59
3411,3411,15.37
3412,3412,31.74
3413,3413,13.0
3414,3414,32.0
3415,3415,37.18
3416,3416,36.0
3417,3417,36.0
3418,3418,35.5
3419,3419,36.0
3420,3420,34.4
3421,3421,34.4
3422,3422,34.4
3423,3423,39.01
3424,3424,39.23
3425,3425,42.0
3426,3426,48.55
3427,3427,52.38
3428,3428,54.04
3429,3429,50.82
3430,3430,48.23
3431,3431,36.5
3432,3432,37.54
3433,3433,35.14
3434,3434,34.28
3435,3435,34.1
3436,3436,33.95
3437,3437,35.99
3438,3438,43.71
3439,3439,49.9
3440,3440,50.95
3441,3441,37.0
3442,3442,37.0
3443,3443,35.0
3444,3444,32.5
3445,3445,30.6
3446,3446,30.4
3447,3447,30.75
3448,3448,31.0
3449,3449,32.0
3450,3450,34.85
3451,3451,42.86
3452,3452,39.82
3453,3453,39.47
3454,3454,38.86
3455,3455,37.95
3456,3456,38.1
3457,3457,36.26
3458,3458,35.07
3459,3459,26.0
3460,3460,26.0
3461,3461,26.0
3462,3462,34.05
3463,3463,35.11
3464,3464,37.7
3465,3465,37.5
3466,3466,36.37
3467,3467,35.9
3468,3468,35.37
3469,3469,34.18
3470,3470,33.09
3471,3471,32.39
3472,3472,33.14
3473,3473,32.5
3474,3474,36.56
3475,3475,37.8
3476,3476,36.99
3477,3477,36.82
3478,3478,36.53
3479,3479,35.61
3480,3480,35.53
3481,3481,32.75
3482,3482,29.44
3483,3483,28.59
3484,3484,22.1
3485,3485,1.02
3486,3486,0.8
3487,3487,1.02
3488,3488,1.02
3489,3489,22.61
3490,3490,18.69
3491,3491,19.93
3492,3492,19.96
3493,3493,25.02
3494,3494,24.95
3495,3495,26.92
3496,3496,33.0
3497,3497,35.03
3498,3498,35.42
3499,3499,36.63
3500,3500,32.0
3501,3501,31.08
3502,3502,31.08
3503,3503,31.5
3504,3504,18.67
3505,3505,12.86
3506,3506,12.2
3507,3507,14.09
3508,3508,19.18
3509,3509,29.23
3510,3510,37.32
3511,3511,46.45
3512,3512,38.0
3513,3513,34.5
3514,3514,34.5
3515,3515,33.63
3516,3516,31.0
3517,3517,31.0
3518,3518,35.0
3519,3519,31.5
3520,3520,31.5
3521,3521,35.0
3522,3522,36.18
3523,3523,34.65
3524,3524,34.65
3525,3525,34.65
3526,3526,34.65
3527,3527,35.8
3528,3528,33.26
3529,3529,33.42
3530,3530,33.14
3531,3531,33.72
3532,3532,28.05
3533,3533,35.32
3534,3534,45.71
3535,3535,55.78
3536,3536,63.04
3537,3537,58.51
3538,3538,50.48
3539,3539,47.24
3540,3540,36.0
3541,3541,36.0
3542,3542,36.0
3543,3543,33.5
3544,3544,33.5
3545,3545,35.0
3546,3546,37.0
3547,3547,37.0
3548,3548,38.36
3549,3549,38.4
3550,3550,38.65
3551,3551,34.07
3552,3552,34.4
3553,3553,33.07
3554,3554,30.57
3555,3555,30.97
3556,3556,32.05
3557,3557,33.27
3558,3558,42.87
3559,3559,49.0
3560,3560,32.3
3561,3561,28.4
3562,3562,28.4
3563,3563,32.5
3564,3564,32.5
3565,3565,34.5
3566,3566,35.0
3567,3567,30.5
3568,3568,30.5
3569,3569,45.52
3570,3570,32.5
3571,3571,32.5
3572,3572,32.5
3573,3573,29.0
3574,3574,40.77
3575,3575,31.5
3576,3576,16.98
3577,3577,28.41
3578,3578,21.51
3579,3579,2.5
3580,3580,2.5
3581,3581,2.5
3582,3582,3.83
3583,3583,8.89
3584,3584,10.44
3585,3585,4.5
3586,3586,0.24
3587,3587,2.15
3588,3588,2.23
3589,3589,0.03
3590,3590,0.1
3591,3591,2.24
3592,3592,7.18
3593,3593,25.1
3594,3594,30.14
3595,3595,35.01
3596,3596,35.84
3597,3597,36.79
3598,3598,37.87
3599,3599,36.69
3600,3600,32.02
3601,3601,29.49
3602,3602,27.08
3603,3603,27.19
3604,3604,27.95
3605,3605,29.07
3606,3606,35.0
3607,3607,41.05
3608,3608,41.49
3609,3609,39.78
3610,3610,37.0
3611,3611,32.0
3612,3612,29.74
3613,3613,29.74
3614,3614,30.0
3615,3615,29.14
3616,3616,10.25
3617,3617,20.13
3618,3618,41.03
3619,3619,46.38
3620,3620,48.23
3621,3621,45.67
3622,3622,43.98
3623,3623,40.0
3624,3624,33.63
3625,3625,31.03
3626,3626,28.23
3627,3627,16.32
3628,3628,16.32
3629,3629,23.14
3630,3630,25.8
3631,3631,27.55
3632,3632,24.0
3633,3633,20.5
3634,3634,20.5
3635,3635,22.0
3636,3636,13.26
3637,3637,1.0
3638,3638,1.0
3639,3639,3.0
3640,3640,3.0
3641,3641,28.6
3642,3642,31.0
3643,3643,33.5
3644,3644,33.5
3645,3645,38.41
3646,3646,40.36
3647,3647,37.6
3648,3648,28.54
3649,3649,28.0
3650,3650,15.5
3651,3651,10.2
3652,3652,1.5
3653,3653,1.9
3654,3654,17.34
3655,3655,17.34
3656,3656,17.34
3657,3657,20.0
3658,3658,25.5
3659,3659,15.5
3660,3660,2.5
3661,3661,-1.0
3662,3662,-1.0
3663,3663,-5.0
3664,3664,-5.0
3665,3665,5.0
3666,3666,32.49
3667,3667,36.21
3668,3668,37.71
3669,3669,36.09
3670,3670,28.56
3671,3671,2.5
3672,3672,1.02
3673,3673,1.02
3674,3674,1.02
3675,3675,0.0
3676,3676,0.0
3677,3677,7.5
3678,3678,30.0
3679,3679,44.92
3680,3680,45.02
3681,3681,41.81
3682,3682,34.11
3683,3683,37.71
3684,3684,36.25
3685,3685,35.46
3686,3686,35.23
3687,3687,35.68
3688,3688,35.69
3689,3689,42.97
3690,3690,45.42
3691,3691,50.5
3692,3692,48.98
3693,3693,48.35
3694,3694,45.96
3695,3695,41.4
3696,3696,34.74
3697,3697,32.99
3698,3698,31.86
3699,3699,31.21
3700,3700,32.83
3701,3701,33.91
3702,3702,42.95
3703,3703,50.29
3704,3704,55.43
3705,3705,46.93
3706,3706,42.24
3707,3707,41.0
3708,3708,37.56
3709,3709,36.5
3710,3710,31.0
3711,3711,29.5
3712,3712,29.5
3713,3713,42.92
3714,3714,45.13
3715,3715,34.5
3716,3716,44.72
3717,3717,27.0
3718,3718,26.0
3719,3719,26.0
3720,3720,26.82
3721,3721,25.23
3722,3722,19.96
3723,3723,10.21
3724,3724,0.4
3725,3725,7.5
3726,3726,29.5
3727,3727,31.5
3728,3728,32.5
3729,3729,43.97
3730,3730,41.38
3731,3731,40.46
3732,3732,38.85
3733,3733,36.32
3734,3734,36.19
3735,3735,38.01
3736,3736,39.0
3737,3737,43.45
3738,3738,48.28
3739,3739,56.52
3740,3740,49.41
3741,3741,28.0
3742,3742,25.92
3743,3743,28.0
3744,3744,20.0
3745,3745,13.29
3746,3746,-3.0
3747,3747,-5.0
3748,3748,-5.0
3749,3749,-4.0
3750,3750,21.47
3751,3751,33.43
3752,3752,33.72
3753,3753,33.5
3754,3754,33.02
3755,3755,32.54
3756,3756,31.27
3757,3757,30.98
3758,3758,30.98
3759,3759,30.92
3760,3760,30.91
3761,3761,31.87
3762,3762,32.1
3763,3763,37.2
3764,3764,37.2
3765,3765,43.69
3766,3766,41.55
3767,3767,31.42
3768,3768,29.82
3769,3769,29.34
3770,3770,29.15
3771,3771,21.0
3772,3772,18.0
3773,3773,18.0
3774,3774,26.0
3775,3775,26.0
3776,3776,27.05
3777,3777,45.93
3778,3778,28.07
3779,3779,27.56
3780,3780,27.3
3781,3781,28.39
3782,3782,27.73
3783,3783,27.45
3784,3784,28.66
3785,3785,31.27
3786,3786,22.0
3787,3787,22.0
3788,3788,40.07
3789,3789,33.0
3790,3790,30.04
3791,3791,26.25
3792,3792,10.42
3793,3793,12.68
3794,3794,5.0
3795,3795,4.99
3796,3796,0.0
3797,3797,-2.0
3798,3798,-2.0
3799,3799,10.4
3800,3800,11.85
3801,3801,16.62
3802,3802,13.76
3803,3803,15.85
3804,3804,13.98
3805,3805,4.0
3806,3806,0.94
3807,3807,-20.0
3808,3808,-24.1
3809,3809,-20.09
3810,3810,10.45
3811,3811,10.23
3812,3812,5.53
3813,3813,3.53
3814,3814,2.29
3815,3815,1.63
3816,3816,4.54
3817,3817,0.0
3818,3818,-4.2
3819,3819,-4.2
3820,3820,-10.0
3821,3821,-10.0
3822,3822,-9.7
3823,3823,-1.0
3824,3824,10.0
3825,3825,10.0
3826,3826,5.28
3827,3827,3.0
3828,3828,0.0
3829,3829,0.0
3830,3830,3.0
3831,3831,3.0
3832,3832,24.68
3833,3833,31.9
3834,3834,44.38
3835,3835,25.56
3836,3836,25.56
3837,3837,25.56
3838,3838,41.12
3839,3839,35.6
3840,3840,-1.2
3841,3841,-2.0
3842,3842,-2.0
3843,3843,-2.0
3844,3844,-1.2
3845,3845,-1.8
3846,3846,26.84
3847,3847,24.0
3848,3848,24.0
3849,3849,30.0
3850,3850,30.06
3851,3851,29.55
3852,3852,28.69
3853,3853,19.43
3854,3854,19.43
3855,3855,27.45
3856,3856,28.08
3857,3857,30.92
3858,3858,36.48
3859,3859,39.04
3860,3860,39.85
3861,3861,34.5
3862,3862,33.57
3863,3863,31.68
3864,3864,28.73
3865,3865,18.0
3866,3866,27.37
3867,3867,26.27
3868,3868,25.68
3869,3869,11.61
3870,3870,42.06
3871,3871,46.25
3872,3872,51.58
3873,3873,48.83
3874,3874,51.46
3875,3875,52.73
3876,3876,46.24
3877,3877,44.62
3878,3878,44.0
3879,3879,45.36
3880,3880,48.6
3881,3881,54.64
3882,3882,59.38
3883,3883,56.1
3884,3884,50.08
3885,3885,46.16
3886,3886,33.19
3887,3887,32.09
3888,3888,25.0
3889,3889,22.0
3890,3890,22.0
3891,3891,22.0
3892,3892,22.0
3893,3893,22.0
3894,3894,47.82
3895,3895,56.51
3896,3896,62.61
3897,3897,29.0
3898,3898,28.5
3899,3899,28.61
3900,3900,45.98
3901,3901,42.91
3902,3902,39.05
3903,3903,33.0
3904,3904,27.0
3905,3905,42.14
3906,3906,48.5
3907,3907,51.44
3908,3908,50.56
3909,3909,47.7
3910,3910,44.64
3911,3911,38.7
3912,3912,3.06
3913,3913,10.01
3914,3914,15.65
3915,3915,24.02
3916,3916,22.7
3917,3917,21.0
3918,3918,24.0
3919,3919,48.01
3920,3920,44.49
3921,3921,36.42
3922,3922,26.0
3923,3923,26.07
3924,3924,29.36
3925,3925,28.73
3926,3926,29.56
3927,3927,30.03
3928,3928,31.11
3929,3929,33.68
3930,3930,50.09
3931,3931,64.24
3932,3932,76.5
3933,3933,62.61
3934,3934,47.56
3935,3935,41.03
3936,3936,29.42
3937,3937,28.82
3938,3938,27.32
3939,3939,18.93
3940,3940,18.0
3941,3941,18.0
3942,3942,40.25
3943,3943,52.94
3944,3944,27.62
3945,3945,26.5
3946,3946,26.5
3947,3947,27.0
3948,3948,34.9
3949,3949,33.02
3950,3950,33.28
3951,3951,34.06
3952,3952,26.0
3953,3953,26.0
3954,3954,28.0
3955,3955,27.5
3956,3956,27.5
3957,3957,26.0
3958,3958,24.0
3959,3959,24.0
3960,3960,28.13
3961,3961,29.14
3962,3962,28.29
3963,3963,27.36
3964,3964,26.6
3965,3965,25.14
3966,3966,25.83
3967,3967,27.91
3968,3968,28.93
3969,3969,29.56
3970,3970,30.13
3971,3971,23.0
3972,3972,23.5
3973,3973,24.93
3974,3974,23.54
3975,3975,23.64
3976,3976,24.32
3977,3977,22.0
3978,3978,23.0
3979,3979,29.72
3980,3980,29.63
3981,3981,29.4
3982,3982,29.57
3983,3983,29.23
3984,3984,21.86
3985,3985,27.52
3986,3986,26.05
3987,3987,25.39
3988,3988,25.07
3989,3989,23.88
3990,3990,23.89
3991,3991,26.93
3992,3992,28.35
3993,3993,28.04
3994,3994,27.44
3995,3995,27.98
3996,3996,27.17
3997,3997,23.92
3998,3998,23.1
3999,3999,24.65
4000,4000,25.78
4001,4001,30.71
4002,4002,38.2
4003,4003,44.84
4004,4004,47.95
4005,4005,51.6
4006,4006,26.0
4007,4007,25.0
4008,4008,21.0
4009,4009,20.45
4010,4010,16.24
4011,4011,14.73
4012,4012,10.3
4013,4013,20.0
4014,4014,28.0
4015,4015,50.8
4016,4016,49.02
4017,4017,39.19
4018,4018,30.0
4019,4019,28.0
4020,4020,29.14
4021,4021,29.14
4022,4022,29.14
4023,4023,30.0
4024,4024,29.74
4025,4025,44.97
4026,4026,57.06
4027,4027,26.5
4028,4028,26.0
4029,4029,26.0
4030,4030,26.0
4031,4031,26.0
4032,4032,17.77
4033,4033,30.23
4034,4034,23.49
4035,4035,23.49
4036,4036,8.0
4037,4037,22.06
4038,4038,25.0
4039,4039,27.5
4040,4040,31.0
4041,4041,29.11
4042,4042,30.4
4043,4043,38.9
4044,4044,37.12
4045,4045,28.5
4046,4046,29.5
4047,4047,26.0
4048,4048,26.0
4049,4049,26.0
4050,4050,26.0
4051,4051,66.16
4052,4052,67.12
4053,4053,53.2
4054,4054,47.06
4055,4055,37.08
4056,4056,25.0
4057,4057,25.0
4058,4058,25.0
4059,4059,25.0
4060,4060,25.0
4061,4061,33.28
4062,4062,43.07
4063,4063,54.43
4064,4064,58.64
4065,4065,49.28
4066,4066,42.98
4067,4067,40.81
4068,4068,37.01
4069,4069,36.93
4070,4070,36.29
4071,4071,36.09
4072,4072,34.91
4073,4073,42.91
4074,4074,49.94
4075,4075,53.17
4076,4076,51.07
4077,4077,45.64
4078,4078,40.08
4079,4079,34.99
4080,4080,30.75
4081,4081,30.23
4082,4082,29.87
4083,4083,28.71
4084,4084,28.54
4085,4085,29.11
4086,4086,30.93
4087,4087,36.09
4088,4088,39.68
4089,4089,36.91
4090,4090,35.69
4091,4091,36.98
4092,4092,36.08
4093,4093,34.09
4094,4094,33.17
4095,4095,33.93
4096,4096,33.54
4097,4097,36.71
4098,4098,39.62
4099,4099,44.82
4100,4100,51.96
4101,4101,50.0
4102,4102,46.63
4103,4103,39.28
4104,4104,34.3
4105,4105,25.0
4106,4106,25.0
4107,4107,23.0
4108,4108,23.0
4109,4109,25.0
4110,4110,25.0
4111,4111,26.0
4112,4112,26.0
4113,4113,26.0
4114,4114,26.0
4115,4115,27.0
4116,4116,27.0
4117,4117,27.0
4118,4118,27.0
4119,4119,24.0
4120,4120,20.0
4121,4121,20.0
4122,4122,22.0
4123,4123,22.0
4124,4124,20.0
4125,4125,15.0
4126,4126,15.0
4127,4127,18.0
4128,4128,19.0
4129,4129,19.0
4130,4130,19.0
4131,4131,1.7
4132,4132,-10.0
4133,4133,-9.0
4134,4134,9.29
4135,4135,23.4
4136,4136,8.26
4137,4137,8.26
4138,4138,8.26
4139,4139,8.26
4140,4140,8.26
4141,4141,0.0
4142,4142,0.0
4143,4143,-0.8
4144,4144,11.1
4145,4145,14.0
4146,4146,34.73
4147,4147,37.91
4148,4148,35.38
4149,4149,26.0
4150,4150,24.5
4151,4151,24.5
4152,4152,28.1
4153,4153,26.76
4154,4154,26.02
4155,4155,25.33
4156,4156,21.81
4157,4157,21.81
4158,4158,21.19
4159,4159,21.0
4160,4160,21.0
4161,4161,17.0
4162,4162,17.0
4163,4163,17.0
4164,4164,17.0
4165,4165,18.0
4166,4166,22.14
4167,4167,23.3
4168,4168,26.48
4169,4169,22.0
4170,4170,22.0
4171,4171,25.1
4172,4172,25.1
4173,4173,25.1
4174,4174,25.1
4175,4175,26.0
4176,4176,22.0
4177,4177,18.0
4178,4178,18.0
4179,4179,18.0
4180,4180,20.0
4181,4181,24.0
4182,4182,27.0
4183,4183,29.97
4184,4184,29.0
4185,4185,31.0
4186,4186,32.04
4187,4187,33.47
4188,4188,33.46
4189,4189,33.03
4190,4190,32.82
4191,4191,32.22
4192,4192,32.78
4193,4193,35.34
4194,4194,28.42
4195,4195,28.42
4196,4196,28.42
4197,4197,28.42
4198,4198,28.42
4199,4199,25.84
4200,4200,24.5
4201,4201,24.78
4202,4202,20.0
4203,4203,20.0
4204,4204,12.0
4205,4205,19.0
4206,4206,33.5
4207,4207,30.56
4208,4208,31.5
4209,4209,40.96
4210,4210,37.77
4211,4211,36.45
4212,4212,34.92
4213,4213,33.8
4214,4214,33.9
4215,4215,34.91
4216,4216,36.93
4217,4217,49.22
4218,4218,61.53
4219,4219,74.8
4220,4220,68.87
4221,4221,60.43
4222,4222,31.64
4223,4223,30.32
4224,4224,31.49
4225,4225,31.59
4226,4226,31.43
4227,4227,31.3
4228,4228,30.52
4229,4229,30.87
4230,4230,44.45
4231,4231,59.82
4232,4232,60.08
4233,4233,48.44
4234,4234,38.09
4235,4235,36.7
4236,4236,35.08
4237,4237,33.09
4238,4238,31.88
4239,4239,30.89
4240,4240,30.71
4241,4241,28.5
4242,4242,29.0
4243,4243,30.73
4244,4244,30.04
4245,4245,29.36
4246,4246,27.82
4247,4247,15.84
4248,4248,23.24
4249,4249,23.86
4250,4250,22.46
4251,4251,21.32
4252,4252,8.5
4253,4253,8.5
4254,4254,23.0
4255,4255,24.0
4256,4256,27.0
4257,4257,36.5
4258,4258,34.56
4259,4259,30.0
4260,4260,30.0
4261,4261,30.0
4262,4262,30.91
4263,4263,27.1
4264,4264,26.5
4265,4265,26.5
4266,4266,26.5
4267,4267,26.5
4268,4268,26.5
4269,4269,26.5
4270,4270,29.0
4271,4271,27.38
4272,4272,25.0
4273,4273,22.71
4274,4274,22.71
4275,4275,22.71
4276,4276,22.37
4277,4277,24.4
4278,4278,48.22
4279,4279,61.98
4280,4280,61.66
4281,4281,49.28
4282,4282,28.91
4283,4283,28.91
4284,4284,28.91
4285,4285,27.7
4286,4286,26.84
4287,4287,25.59
4288,4288,34.4
4289,4289,28.39
4290,4290,54.13
4291,4291,66.53
4292,4292,66.06
4293,4293,54.73
4294,4294,48.54
4295,4295,39.05
4296,4296,23.0
4297,4297,21.0
4298,4298,20.94
4299,4299,21.0
4300,4300,21.0
4301,4301,21.0
4302,4302,21.0
4303,4303,22.0
4304,4304,22.7
4305,4305,23.0
4306,4306,23.0
4307,4307,23.0
4308,4308,24.5
4309,4309,19.0
4310,4310,18.0
4311,4311,17.2
4312,4312,18.0
4313,4313,30.18
4314,4314,22.7
4315,4315,22.7
4316,4316,22.7
4317,4317,22.0
4318,4318,22.0
4319,4319,21.24
4320,4320,30.41
4321,4321,26.9
4322,4322,21.55
4323,4323,17.13
4324,4324,14.92
4325,4325,10.16
4326,4326,12.68
4327,4327,15.03
4328,4328,21.35
4329,4329,22.23
4330,4330,23.13
4331,4331,23.63
4332,4332,24.23
4333,4333,23.58
4334,4334,-17.42
4335,4335,-14.61
4336,4336,-23.45
4337,4337,-12.06
4338,4338,28.83
4339,4339,27.26
4340,4340,27.46
4341,4341,27.94
4342,4342,27.98
